n_slots,hold_days,cagr,mdd,calmar,sharpe,vol,final
1,3,1.343955823185409,-0.413350649191057,3.2513698135362357,1.8014406487604,0.561393292157346,88395084.57316567
1,5,1.30373655387013,-0.3578877583038126,3.6428643439750794,1.7535077678479025,0.5687903463153445,77012775.72959292
1,7,1.1264711656337623,-0.40838323431637447,2.7583678049845823,1.6468064186583233,0.5514583095283897,40701827.448923066
1,10,1.3547129233263977,-0.4704883617870078,2.879376055511618,1.8104328899969986,0.5606226889287436,91678120.28261627
1,14,1.1177050412858174,-0.3588858269067695,3.1143749835965857,1.6485328333884481,0.5466393704749284,39384518.50087396
1,21,1.0240031670184733,-0.36055791953350314,2.840051796236645,1.6135313265103495,0.5226276719545552,27465709.022453703
1,30,1.1052436956946559,-0.4829657685507156,2.2884514134640903,1.6041046031923956,0.5638881821692436,37576126.254406944
1,45,0.7398957485819302,-0.5791978679451355,1.2774490196362684,1.3570097115677522,0.5031589449142794,8234269.902441831
1,60,1.1491017944549506,-0.4088831078335512,2.8103430355521777,1.7587176289729212,0.5103407589588518,44282301.40882419
2,3,1.392616817988404,-0.3269016128412092,4.260048783132986,1.8562573316401036,0.5535813766840024,104111890.57285081
2,5,1.2011081819522453,-0.3661026259901293,3.2807964124918048,1.697675347167878,0.5571434775407211,53571744.92349784
2,7,1.1324994947666318,-0.3763933573841205,3.008819025493276,1.666676895598509,0.5442662346379765,41629928.091223426
2,10,1.301852197709926,-0.42446912375301105,3.067012710369587,1.8015223137852265,0.5467860699627569,76512499.68798776
2,14,1.213225998021389,-0.35924767287064363,3.377129734277339,1.7252966522621758,0.5486737431425317,55966213.76269238
2,21,0.9955198652365622,-0.3656146576539381,2.7228663960700463,1.591195432754195,0.5203613079708729,24534026.546627134
2,30,1.0415399566656913,-0.4184865384423754,2.4888254722418246,1.5599584517044178,0.5581581036515396,29419211.909598924
2,45,0.7931309652641245,-0.5148866780718795,1.5403990801125398,1.4135827717437124,0.5050677191960151,10468139.682171289
2,60,1.0569266809659301,-0.4057281005839676,2.6050122716289246,1.6750523152041845,0.5094589912947011,31232186.528724648
3,3,1.301928701339305,-0.35065001270004315,3.712900767675189,1.789213184365231,0.5523437065830514,76532755.08476825
3,5,1.208530593277147,-0.3334183701142237,3.624667089768102,1.7256679435105085,0.5469122460882874,55027528.4936721
3,7,1.2263582417697503,-0.3399340620099691,3.607635652980799,1.759071387120449,0.5384569578135444,58666307.910579935
3,10,1.3310939491083982,-0.3518858426461141,3.7827436849940503,1.8478007548676618,0.5373162774109203,84604995.51462692
3,14,1.298794912559361,-0.34887195610888544,3.7228412597142024,1.808207178894941,0.5427135265182219,75706868.17774862
3,21,0.9992844558602205,-0.363228892500704,2.7511150034913143,1.5998813573432282,0.517789017716764,24905081.593856484
3,30,0.9941593405196876,-0.42777793229329464,2.3240080085245456,1.5467762706415435,0.5425775548440974,24401121.396558374
3,45,0.796064057293443,-0.5148866780718795,1.5460956579309872,1.419261699022404,0.5037653975911116,10605294.608531965
3,60,1.0257676405355283,-0.4029502061496516,2.5456436673333496,1.6573069940026106,0.5042054178571607,27656987.86593572
4,3,0.8667896522496779,-0.2811041227861305,3.083518105884019,1.7104931366587848,0.4166439162008061,14424947.323309757
4,5,1.2397873690823196,-0.3325091794583618,3.7285808803891114,1.7580503259695617,0.5438808180504877,61544570.92976332
4,7,1.3617934192461338,-0.3339492957114675,4.077844860684254,1.8602401761562415,0.5420470612609959,93896805.44204572
4,10,1.2957817515615258,-0.3410885489795402,3.7989599927590993,1.831494004555553,0.5321951571162977,74920131.72983599
4,14,1.4196822281790231,-0.33530649168070514,4.233983723556753,1.8973882877366788,0.5448813868839224,113869634.88785577
4,21,1.0420223717727541,-0.3974894821434696,2.6215092941670526,1.6291909895688523,0.5232870748047761,29474624.049702436
4,30,0.9872832742057007,-0.4508878248268481,2.189642788835209,1.5559351892304574,0.5346032465237408,23739006.473334014
4,45,0.8338122941885071,-0.5148866780718795,1.6194093374311478,1.4566311015312983,0.5059846164309322,12516004.11168798
4,60,1.027776316279653,-0.40445469008207113,2.541140803858891,1.6578601468781657,0.5049775646709476,27876156.545233205
5,3,0.6489546448619721,-0.3197550783785106,2.0295366320774146,1.6426111737950206,0.340562486758198,5369560.962763229
5,5,1.2131691734574952,-0.3343443403160946,3.628502197197492,1.737065385971721,0.5433692347589864,55954770.47164822
5,7,1.325955965189077,-0.3310027498524404,4.005875980728809,1.8345771039573366,0.5409736461129964,83131153.23405854
5,10,1.2522432187981978,-0.33486956024698156,3.739495515431774,1.8002970823374396,0.5300511551683066,64323845.38503191
5,14,1.378252139771428,-0.3279655813213168,4.202429212903036,1.8696809768173106,0.5432901925455252,99236485.60330184
5,21,1.039280921662225,-0.38053280292505365,2.7311204544616157,1.6278923196543036,0.5227630702977358,29160940.310951006
5,30,0.9524299733269699,-0.4279880614614814,2.225365749863768,1.5343170338898857,0.5282130741945366,20618712.851522516
5,45,0.8593474256184379,-0.5148866780718794,1.6690030296306695,1.477430321709592,0.5095306770725213,13973245.123439282
5,60,0.9977073097497648,-0.4119168919034837,2.4221082683434547,1.637696828514245,0.5006153124448312,24749037.961660832
6,3,0.5406463215808526,-0.18907682455539054,2.85940026151893,1.6919226131170229,0.27906916202092075,3125668.21305863
6,5,0.9397658476315573,-0.294361125413347,3.1925609956543064,1.694639256537033,0.45223218944479954,19577303.732168667
6,7,1.2907586915561926,-0.33334561090909365,3.8721334534330922,1.8152356764850597,0.5372448530822914,73624496.50511827
6,10,1.2194814737221105,-0.33172765910186996,3.6761525313378254,1.774710549809685,0.5291122739514749,57238519.108384155
6,14,1.3472730255262206,-0.3191875673701725,4.220944558168655,1.861695210254552,0.536762746680167,89396340.57579145
6,21,1.050198991937814,-0.37477750412500854,2.8021932490043904,1.6452266412553787,0.5195558715344453,30427807.677635923
6,30,0.9253694346037626,-0.4092149388165781,2.2613285753444594,1.5209374757624936,0.5212256505775205,18449565.495020837
6,45,0.8424606139433763,-0.511097753812438,1.6483355828883985,1.4719383842337448,0.5028959271274744,12993903.37606354
6,60,0.9582709403985377,-0.41932283073793397,2.285282055146271,1.6123104844492715,0.49412784990395797,21115135.88975788
7,3,0.4489131274423017,-0.21300786915783798,2.107495508110355,1.6405547677188093,0.2448711925861709,1916933.0667968977
7,5,0.7960667378972028,-0.2600798696439668,3.060854878876127,1.6997014597003197,0.3901325177637428,10605420.672011964
7,7,1.263219154610205,-0.3290729894049971,3.838720269610261,1.794984033190614,0.5362171122894797,66863241.909936085
7,10,1.1877248108924787,-0.3373766052086339,3.5204717593206825,1.747922236349789,0.5289077310203825,51031754.13788569
7,14,1.327916345088374,-0.31001806828059963,4.283351459007438,1.855457443942234,0.5330154822361473,83690821.81796606
7,21,1.0888231476367984,-0.3721925100962922,2.9254300344601303,1.6762660011568975,0.5217260474835973,35304284.38576364
7,30,0.9103430199399762,-0.3916914530292662,2.3241329697126623,1.5196593103337415,0.5140411776593288,17333470.063846853
7,45,0.8392393251027215,-0.5100211090537459,1.6454991964151875,1.4724652777799219,0.5007724852458414,12814065.287318405
7,60,0.946026454708232,-0.4250191710437822,2.2258441951805032,1.601047706575991,0.49340536145185676,20086234.080894858
8,3,0.38066216095566086,-0.1619367339472707,2.350684441243645,1.567415520441232,0.22199239718024247,1305309.1440650136
8,5,0.6747260677864317,-0.2633883104245578,2.561716071221366,1.6369318165638267,0.3539815182673927,6075466.383817286
8,7,0.9975233760043469,-0.30201137149768087,3.3029331679055893,1.7221506758099485,0.46578054899211524,24730895.252608676
8,10,1.1705755325188956,-0.33504154444495715,3.4938220406610068,1.7380313877521378,0.5267570587297217,47931368.767721206
8,14,1.3144302642730694,-0.3043819559463843,4.318358032052995,1.8516348086228056,0.5301885520704379,79906384.53723228
8,21,1.1450099810711807,-0.3756330646780359,3.0482140384861918,1.713441035728149,0.5277496823272501,43615242.01961526
8,30,0.9226754368802521,-0.38227847078685195,2.413621240508495,1.5402339052517524,0.510077629608188,18244964.6163928
8,45,0.818467528862008,-0.5090634324594749,1.6077908501651488,1.4519276607515796,0.49960706436992997,11705795.935104659
8,60,0.9246023020117937,-0.4300570465647062,2.1499526851089006,1.5818206079344013,0.4919467613864869,18391100.82439474
10,3,0.3386363574865012,-0.16280819898253884,2.079971153804238,1.7315891779315964,0.17793750904470879,1020452.3895277472
10,5,0.5835655599732195,-0.24136569473420544,2.41776512861883,1.7372421790893124,0.2891600645878957,3890298.4981015176
10,7,0.7893338060688897,-0.2527897600274145,3.122491219514937,1.7285420816938792,0.3788837421102261,10292885.25002632
10,10,1.1733210318460192,-0.32765256563985334,3.58099143693476,1.7403247396745716,0.5268729858998606,48416359.26640712
10,14,1.2713031860533737,-0.2953117431115637,4.304953039314448,1.8286327011799672,0.5250921266065444,68789209.01769997
10,21,1.1290426571378505,-0.3783251747288692,2.984318074912649,1.706323823717143,0.5246605908231147,41095488.40005327
10,30,1.02516005220791,-0.3548892631810534,2.8886758731973963,1.6622358836494744,0.5013362492784885,27590990.801662654
10,45,0.8206709083769153,-0.5083799041382462,1.614286681469113,1.4544601378855149,0.4994859852271863,11819237.225547362
10,60,0.8980150960756883,-0.4357340191628315,2.060924914242477,1.5652312411058686,0.4865908781728916,16462357.93554078
12,3,0.2401209481985691,-0.09848543698243428,2.4381365972046884,1.6163346003557477,0.13947058796294715,555118.59034001
12,5,0.4097373115148182,-0.161503592184148,2.5370167064001374,1.6261248180753354,0.22762291581744548,1540981.4802442084
12,7,0.6304120842664489,-0.2052147239322888,3.0719632207017233,1.7348021971298198,0.31025263208766046,4907078.247681715
12,10,0.9180715288002803,-0.2710382329047344,3.387239943830979,1.7152355528900298,0.4361832984887523,17899901.86317074
12,14,1.246317218045907,-0.2966424418180723,4.20141234817053,1.8104267019051874,0.5238932692374962,62988186.96186073
12,21,1.1210054490556987,-0.3796342689062291,2.952856316911134,1.7033372984337063,0.5227492473629474,39876035.98340726
12,30,1.0891360458965758,-0.33487800008901847,3.2523368080526573,1.732296009920885,0.4982344569565186,35346425.783054635
12,45,0.8029014166934652,-0.4679302150601804,1.715857174536601,1.450295165148457,0.49087948173663104,10931135.299705483
12,60,0.8875592558279524,-0.4355159540718826,2.03794889149218,1.565916189304446,0.4812368764235075,15753783.885799913
14,3,0.20588097348317036,-0.08828582996288159,2.3319820810398433,1.598473215148966,0.12204774319508482,444162.3582810339
14,5,0.3412111636931414,-0.1498495861128043,2.277024398561123,1.589778347175535,0.1973309641005075,1036189.9856777753
14,7,0.5147035371708202,-0.18849124095608638,2.7306496289168836,1.6581799524888103,0.2735356411635308,2730252.9467994873
14,10,0.7467765613450363,-0.2453314487602668,3.0439495837925454,1.6614080638807844,0.3799461278202854,8497225.036030293
14,14,1.2355068189932847,-0.30728817144533926,4.02067809243044,1.8065502200022299,0.5216989406788018,60614004.92437118
14,21,1.116120293508288,-0.3555712296989416,3.1389499495032123,1.7136072674778482,0.5163154481119271,39150396.502487384
14,30,1.140445751976789,-0.32005016257158025,3.5633343936256385,1.780817124264525,0.4982173737612229,42881550.21463574
14,45,0.78256029208434,-0.4344086202391455,1.8014382211235451,1.445996571331244,0.48109621974451305,9986622.718214037
14,60,0.8794274004903142,-0.43203800363073885,2.035532506630961,1.568147090126375,0.476241274012622,15221284.370785745
16,3,0.18998844106601576,-0.07637386189842021,2.4876107655614788,1.6470909373357687,0.10948245599073235,399625.52640053764
16,5,0.2995362147171108,-0.12955973865220294,2.3119544530820777,1.6049699241865933,0.17295562962065816,805855.4182028774
16,7,0.4492217915509582,-0.17811208957759184,2.5221297027974146,1.6774229456655319,0.23873015267284606,1920187.8826008043
16,10,0.6453504527110892,-0.2258462267866137,2.8574772396832455,1.6727489629402894,0.3312781679067391,5276795.18562709
16,14,1.022094318024974,-0.2835011396682219,3.6052564699426575,1.775271759792076,0.45628917757003007,27260082.671257634
16,21,1.1328900521361933,-0.33292944510585387,3.402793200751572,1.7392198619126602,0.5120239017785363,41690690.08852619
16,30,1.1195978185777227,-0.30961834390510445,3.616057771179315,1.7738719620899175,0.49320095192726277,39665750.709371895
16,45,0.782589591607951,-0.4169520861373004,1.8769293106504519,1.4671329383908351,0.4709828355775667,9987930.132807367
16,60,0.8612839338170626,-0.42932906856782693,2.0061160468126884,1.564741737191003,0.46882433461776646,14089573.330051038
20,3,0.14863859648882838,-0.0718612115985161,2.068412056830638,1.6516470419138438,0.08634662468884856,301526.294923531
20,5,0.24976492180956034,-0.11181269793718318,2.2337795833339005,1.6546387159469205,0.1410767656507008,590446.1927860009
20,7,0.3507662740920561,-0.14862003082542663,2.3601547661100692,1.6501463724906347,0.19406771537524678,1096463.1752998785
20,10,0.5084720751855176,-0.2003248688867897,2.538237404128153,1.6582690934616877,0.27062048182462556,2642066.1686734175
20,14,0.8193016472711048,-0.22524742487912386,3.637340794065781,1.8167917986084532,0.3672936153921998,11748628.133170713
20,21,1.1597262683510534,-0.30764042708571293,3.769745996445186,1.7718460054128067,0.5087597864469019,46056162.1452441
20,30,1.1245071417744978,-0.3015605864912537,3.7289592610840487,1.7779271349163002,0.49341982218550495,40403386.636896856
20,45,0.7809250245512873,-0.42185087340833416,1.8511874071560455,1.4775254171697985,0.46537449896527233,9913890.019828731
20,60,0.8344708901049767,-0.42524005783345786,1.9623524988602814,1.5432246533725131,0.4646659671101669,12551848.941617375
25,3,0.11628846665851644,-0.05327858038692812,2.182649496551672,1.593610898131196,0.0707517984949056,240165.73168315232
25,5,0.19207181090279257,-0.11773174045112855,1.6314360950310016,1.5865511402097292,0.11516752034604971,405231.86273757066
25,7,0.2805404061910235,-0.1459119184699934,1.9226695744440936,1.634979945368815,0.15935207694206663,716677.7898561371
25,10,0.3938059075370015,-0.16352221492359964,2.4082716083621687,1.6268687802502373,0.219342231089814,1407621.690201063
25,14,0.5842349927861881,-0.19938805013992522,2.930140459150824,1.729577753198004,0.2911514192405311,3903415.8673482426
25,21,0.9477393158262402,-0.2535739782203623,3.7375259183835903,1.7830630631674405,0.42564441594428615,20227473.791858464
25,30,1.1157997871414063,-0.3163651751210582,3.52693619553556,1.770633506029711,0.4931003527292357,39103194.880037874
25,45,0.7960265593836073,-0.3906375465011054,2.0377625410397022,1.507394340391603,0.4601780632976099,10603531.293542821
25,60,0.7999754405014696,-0.42184914377522054,1.8963543065236874,1.5025260439569688,0.46453314954317565,10790639.21990931
30,3,0.099837625646364,-0.038826490685967885,2.57137907347485,1.6812683886514046,0.057714843753486844,213381.9178002486
30,5,0.16149949681538223,-0.07229635731519946,2.2338538594866226,1.6082320737662203,0.09617418000280434,329486.8200287036
30,7,0.22259249511331825,-0.1153271570575769,1.930096091783389,1.5853954512983004,0.13260429618655417,495618.22492753534
30,10,0.30601165425741694,-0.158228606420576,1.9339843861357755,1.5324816451530767,0.18591036084603302,838396.8245834546
30,14,0.48108849197200265,-0.20831249126226836,2.3094558039071478,1.6760989928371963,0.25418184443185216,2283372.3115856727
30,21,0.747782254473585,-0.2504206008331592,2.9861051845801985,1.7540916674981655,0.3551122179589407,8536266.811865916
30,30,1.0955123910589908,-0.3062216310616963,3.577514714622728,1.7557609417270477,0.49127160138270326,36214832.799192935
30,45,0.8614938190700672,-0.35866403461024865,2.401952066384998,1.5780225784302933,0.463152526896089,14102232.090235826
30,60,0.767216188046907,-0.4114391206505349,1.8647137560323521,1.4747539559283145,0.45905239318693253,9322145.982824815
